text1	labels
Metamorfo has a function that can watch the contents of the system clipboard for valid bitcoin addresses, which it then overwrites with the attacker's address.	['T1565.002']
APT38 has used DYEPACK.FOX to manipulate PDF data as it is accessed to remove traces of fraudulent SWIFT transactions from the data displayed to the end user.	['T1565.003']
Axiom has used spear phishing to initially compromise victims.	['T1566']
Dragonfly has used spearphising campaigns to gain access to victims.	['T1566']
Hikit has been spread through spear phishing.	['T1566']
APT-C-36 has used spearphishing emails with password protected RAR attachment to avoid being detected by the email gateway.	['T1566.001']
APT1 has sent spearphishing emails containing malicious attachments.	['T1566.001']
APT28 sent spearphishing emails containing malicious Microsoft Office and RAR attachments.	['T1566.001']
APT30 has used spearphishing emails with malicious DOC attachments.	['T1566.001']
APT32 has sent spearphishing emails with a malicious executable disguised as a document or spreadsheet.	['T1566.001']
APT37 delivers malware using spearphishing emails with malicious HWP attachments.	['T1566.001']
APT38 has conducted spearphishing campaigns using malicious email attachments.	['T1566.001']
APT39 leveraged spearphishing emails with malicious attachments to initially compromise victims.	['T1566.001']
APT41 sent spearphishing emails with attachments such as compiled HTML (.chm) files to initially compromise their victims.	['T1566.001']
Ajax Security Team has used personalized spearphishing attachments.	['T1566.001']
Andariel has conducted spearphishing campaigns that included malicious Word or Excel attachments.	['T1566.001']
BLINDINGCAN has been delivered by phishing emails containing malicious Microsoft Office documents.	['T1566.001']
BRONZE BUTLER used spearphishing emails with malicious Microsoft Word attachments to infect victims.	['T1566.001']
Bandook is delivered via a malicious Word document inside a zip file.	['T1566.001']
Bisonal has been delivered as malicious email attachments.	['T1566.001']
BlackTech has used spearphishing e-mails with malicious password-protected archived files (ZIP or RAR) to deliver malware.	['T1566.001']
Bumblebee has gained execution through luring users into opening malicious attachments.	['T1566.001']
Chaes has been delivered by sending victims a phishing email containing a malicious .docx file.	['T1566.001']
Cobalt Group has sent spearphishing emails with various attachment types to corporate and personal email accounts of victim organizations. Attachment types have included .rtf, .doc, .xls, archives containing LNK files, and password protected archives containing .exe and .scr executables.	['T1566.001']
DanBot has been distributed within a malicious Excel attachment via spearphishing emails.	['T1566.001']
DarkHydrus has sent spearphishing emails with password-protected RAR archives containing malicious Excel Web Query files (.iqy). The group has also sent spearphishing emails that contained malicious Microsoft Office documents that use the “attachedTemplate” technique to load a template from a remote server.	['T1566.001']
DarkWatchman has been delivered via spearphishing emails that contain a malicious zip file.	['T1566.001']
Dragonfly 2.0 used spearphishing with Microsoft Office attachments to target victims.	['T1566.001']
During Operation Dust Storm, the threat actors sent spearphishing emails that contained a malicious Microsoft Word document.	['T1566.001']
Elderwood has delivered zero-day exploits and malware to victims via targeted emails containing malicious attachments.	['T1566.001']
Ember Bear has sent spearphishing emails containing malicious attachments in the form of PDFs, Word documents, JavaScript files, and Control Panel File (CPL) executables.	['T1566.001']
Emotet has been delivered by phishing emails containing attachments.	['T1566.001']
EnvyScout has been distributed via spearphishing as an email attachment.	['T1566.001']
FIN7 sent spearphishing emails with either malicious Microsoft Documents or RTF files attached.	['T1566.001']
FIN8 has distributed targeted emails containing Word documents with embedded malicious macros.	['T1566.001']
Ferocious Kitten has conducted spearphishing campaigns containing malicious documents to lure victims to open the attachments.	['T1566.001']
Flagpro has been distributed via spearphishing as an email attachment.	['T1566.001']
For C0015, security researchers assessed the threat actors likely used a phishing campaign to distribute a weaponized attachment to victims.	['T1566.001']
Frankenstein has used spearphishing emails to send trojanized Microsoft Word documents.	['T1566.001']
Gallmaker sent emails with malicious Microsoft Office documents attached.	['T1566.001']
Gamaredon Group has delivered spearphishing emails with malicious attachments to targets.	['T1566.001']
Gorgon Group sent emails to victims with malicious Microsoft Office documents attached.	['T1566.001']
Hancitor has been delivered via phishing emails with malicious attachments.	['T1566.001']
IcedID has been delivered via phishing e-mails with malicious attachments.	['T1566.001']
IndigoZebra sent spearphishing emails containing malicious password-protected RAR attachments.	['T1566.001']
JSS Loader has been delivered by phishing emails containing malicious Microsoft Excel attachments.	['T1566.001']
Javali has been delivered as malicious e-mail attachments.	['T1566.001']
KOCTOPUS has been distributed via spearphishing emails with malicious attachments.	['T1566.001']
Kerrdown has been distributed through malicious e-mail attachments.	['T1566.001']
Kimsuky has used emails containing Word, Excel and/or HWP (Hangul Word Processor) documents in their spearphishing campaigns.	['T1566.001']
Lokibot is delivered via a malicious XLS attachment contained within a spearhpishing email.	['T1566.001']
Metamorfo has been delivered to victims via emails with malicious HTML attachments.	['T1566.001']
Mofang delivered spearphishing emails with malicious documents, PDFs, or Excel files attached.	['T1566.001']
OceanSalt has been delivered via spearphishing emails with Microsoft Office attachments.	['T1566.001']
OilRig has sent spearphising emails with malicious attachments to potential victims using compromised and/or spoofed email accounts.	['T1566.001']
OutSteel has been distributed as a malicious attachment within a spearphishing email.	['T1566.001']
PLATINUM has sent spearphishing emails with attachments to victims as its primary initial access vector.	['T1566.001']
Patchwork has used spearphishing with an attachment to deliver files with exploits to initial victims.	['T1566.001']
PoetRAT was distributed via malicious Word documents.	['T1566.001']
Pony has been delivered via spearphishing attachments.	['T1566.001']
ROKRAT has been delivered via spearphishing emails that contain a malicious Hangul Office or Microsoft Word document.	['T1566.001']
RTM has been delivered via spearphishing attachments disguised as PDF documents.	['T1566.001']
RTM has used spearphishing attachments to distribute its malware.	['T1566.001']
Rancor has attached a malicious document to an email to gain initial access.	['T1566.001']
Rifdoor has been distributed in e-mails with malicious Excel or Word documents.	['T1566.001']
Sandworm Team has delivered malicious Microsoft Office attachments via spearphishing emails.	['T1566.001']
Sharpshooter has sent malicious attachments via emails to targets.	['T1566.001']
SideCopy has sent spearphishing emails with malicious hta file attachments.	['T1566.001']
Silence has sent emails with malicious DOCX, CHM, LNK and ZIP attachments.	['T1566.001']
Squirrelwaffle has been distributed via malicious Microsoft Office documents within spam emails.	['T1566.001']
TA459 has targeted victims using spearphishing emails with malicious Microsoft Word attachments.	['T1566.001']
TA505 has used spearphishing emails with malicious attachments to initially compromise victims.	['T1566.001']
TA551 has sent spearphishing attachments with password protected ZIP files.	['T1566.001']
The White Company has sent phishing emails with malicious Microsoft Word attachments to victims.	['T1566.001']
ThreatNeedle has been distributed via a malicious Word document within a spearphishing email.	['T1566.001']
Transparent Tribe has sent spearphishing e-mails with attachments to deliver malicious payloads.	['T1566.001']
TrickBot has used an email with an Excel sheet containing a malicious macro to deploy the malware	['T1566.001']
Tropic Trooper sent spearphishing emails that contained malicious Microsoft Office and fake installer file attachments.	['T1566.001']
Turla has used spearphishing emails to deliver BrainTest as a malicious attachment.	['T1566.001']
Valak has been delivered via spearphishing e-mails with password protected ZIP files.	['T1566.001']
Windshift has sent spearphishing emails with attachment to harvest credentials and deliver malware.	['T1566.001']
Wizard Spider has used spearphishing attachments to deliver Microsoft documents containing macros or PDFs containing malicious links to download either Emotet, Bokbot, TrickBot, or Bazar.	['T1566.001']
ZxxZ has been distributed via spearphishing emails, usually containing a malicious RTF or Excel attachment.	['T1566.001']
admin@338 has sent emails with malicious Microsoft Office documents attached.	['T1566.001']
"AADInternals can send ""consent phishing"" emails containing malicious links designed to steal users’ access tokens."	['T1566.002']
